	INDIGNATO	PREOCCUPATO	TRISTE	DIVERTITO	SODDISFATTO
panchina#n	0.09066138280532139	0.20943158106065143	0.24576840345239592	0.23226303222582295	0.22187560045580842
pancia#n	0.23616080272161902	0.15384385337107098	0.17514658822658657	0.21100664540111685	0.22384211027960663
panda#n	0.1825484863796526	0.04602999508080638	0.09706657931059424	0.323353574362544	0.3510013648664027
pandev#n	0.14637189924911817	0.17692196481317052	0.05942676210961862	0.49077033702329803	0.1265090368047946
pandora#n	0.09138354484580966	0.3330277677300107	0.0363000370735299	0.4061303228037574	0.13315832754689244
pane#n	0.17764528503110869	0.1205142774359634	0.3066228373570964	0.22802537631055414	0.16719222386527743
panel#n	0.0828178963134505	0.17686976266678384	0.03012070460720585	0.5729480283679413	0.13724360804461844
panico#n	0.2093761723407994	0.3224041543115143	0.18461825185408076	0.18136687780187113	0.10223454369173438
panino#n	0.22126006421962005	0.2170573449505587	0.14482976323311514	0.2129487416852028	0.2039040859115033
panna#n	0.07192729042413465	0.2822157630109922	0.4033710253636183	0.1591501814550642	0.08333573974619063
pannello#n	0.09157789585178909	0.1223067701308887	0.07058799943711247	0.40514979599592565	0.310377538584284
panno#n	0.11434971693233507	0.18471492860322064	0.17015509444159913	0.36479866381204834	0.16598159621079678
pannolino#n	0.04262449681972426	0.31282849993245637	0.07442020184631967	0.4698761271553839	0.10025067424611575
panorama#n	0.12522021913922154	0.20083638257158407	0.24553421691321467	0.20479639669979732	0.2236127846761823
panoramico#a	0.08510402182826937	0.21067642052479826	0.2916927125881288	0.25529392445250676	0.15723292060629684
pansa#n	0.19607077904971207	0.3891891572915281	0.10322101045562428	0.09161037605043977	0.2199086771526958
pantaleo#n	0.28156447444357613	0.1892963443859343	0.249008072060681	0.06216956509553087	0.2179615440142777
pantaloncino#n	0.07555115912729636	0.12752017492949666	0.2755665572420498	0.41125267420047257	0.11010943450068465
pantalone#n	0.1484278103263484	0.21399146305074734	0.14668707663688638	0.28851432240827857	0.20237932757773935
pantani#n	0.2668962173127663	0.22419516974229386	0.33092440748086566	0.07292746268786174	0.10505674277621245
pantano#n	0.24688008458003477	0.09662043275314126	0.0653528993071258	0.2202953896412902	0.37085119371840797
pantelleria#n	0.1199136866791305	0.07926489305705098	0.132768923734025	0.1085153347382665	0.559537161791527
paola#n	0.1732321966946145	0.16440164629595422	0.2326364254334342	0.247284727034745	0.18244500454125215
paoli#n	0.5486025911859765	0.10553342472632318	0.029184849669150765	0.18361444562473472	0.13306468879381486
paolo#n	0.17346529277011197	0.16630545417687703	0.1861192669484826	0.2433317701923762	0.23077821591215214
papa#n	0.1697669584901076	0.1482093792558718	0.12378060800625126	0.1739403627438822	0.3843026915038872
papale#a	0.15768729767847472	0.17675041420632823	0.13285811118187413	0.16262938553442555	0.37007479139889726
paparazzo#n	0.13330118155599432	0.1979781298628872	0.2212160288234457	0.28676040282895304	0.1607442569287198
paper#n	0.11383302592231584	0.15899212833029552	0.14510959970977333	0.2908394303656314	0.2912258156719838
papi#n	0.0886152683322251	0.1485693430411389	0.1885392311553641	0.10796445788261688	0.4663116995886549
pappagallo#n	0.1660351872317221	0.21541042338975377	0.28637134846273476	0.13407761092199286	0.1981054299937964
par#n	0.2129919992352274	0.12525922576957874	0.17642045148522065	0.25980742744749696	0.22552089606247633
parabola#n	0.10824990708521669	0.2853963958498492	0.09685818440970938	0.24408068275447803	0.2654148299007468
paracadute#n	0.2356953113452662	0.21433726512555493	0.24986318201896815	0.1643925037967139	0.13571173771349684
paradigma#n	0.11181185106445732	0.32746361437931315	0.11834779674820767	0.13626383410074355	0.3061129037072784
paradiso#n	0.12954041176569106	0.2293695373052422	0.17545741062271517	0.26111033529798733	0.2045223050083643
paradossale#a	0.26487763628569366	0.20080726830738507	0.13538382142043517	0.21745834762685637	0.18147292635962986
paradossalmente#r	0.12375707511346697	0.15581770546828794	0.19400157780285973	0.2955697860640315	0.23085385555135374
paradosso#n	0.17464446116616586	0.1974719245128925	0.17835048208384804	0.22984386653012837	0.21968926570696518
parafrasare#v	0.17719953991834514	0.31209471279825235	0.13302053924691332	0.1260627722940347	0.2516224357424546
paragonabile#a	0.1212342807692322	0.24905530935032896	0.11636958251698934	0.2951276587329495	0.21821316863049997
paragonare#v	0.1713422569632949	0.124945274927567	0.17699534893291438	0.28803089244847396	0.23868622672774986
paragone#n	0.18116766841565357	0.15977238571291386	0.15960586968781276	0.2536265899781367	0.24582748620548303
paragrafo#n	0.13921218826465367	0.43912832793120105	0.12119146214566526	0.08429908643534663	0.21616893522313338
paralisi#n	0.24342242954819657	0.2288505976960638	0.21951007885710885	0.11162473730442606	0.19659215659420468
paralizzare#v	0.19554228537027282	0.23350813126541098	0.23147653438022467	0.11386048578839773	0.22561256319569384
parallelamente#r	0.3690947746617276	0.11387016406850814	0.027654767026537668	0.2531465697476794	0.23623372449554714
parallelo#a	0.18918015549596412	0.22113054884633407	0.1444846977786979	0.2764089352660845	0.16879566261291945
parametro#n	0.2066634157071184	0.1978308489340151	0.10456443061222587	0.2907061653092068	0.2002351394374338
parare#v	0.13339981429454176	0.16176293443585357	0.11228693114820901	0.30704495249223435	0.2855053676291613
parassita#n	0.1989891670243121	0.2047561863077809	0.18571557957069648	0.18843530604369452	0.2221037610535159
parata#n	0.1304940633704514	0.1976716225518034	0.11858049236867259	0.20903262750625334	0.3442211942028193
parcella#n	0.13584336990853033	0.11169392075798287	0.3463712346698145	0.2798906479948703	0.1262008266688019
parcheggiare#v	0.17766187721156193	0.19106672364564029	0.369979846003876	0.11817750250887506	0.1431140506300468
parcheggio#n	0.12484943127260544	0.27394141520970916	0.26323920013496077	0.1519390879582611	0.18603086542446354
parco#n	0.1148893538883053	0.1819073379929321	0.19245515016470977	0.1859701915692968	0.3247779663847561
parecchio#n	0.14223652446790136	0.17415429791807976	0.161792194468488	0.26411782785401944	0.25769915529151155
pareggiare#v	0.15280201207432997	0.08552017767922321	0.09336875555689364	0.3170220839916999	0.3512869706978533
pareggio#n	0.16593561095924697	0.16853247831619858	0.11877896788285765	0.2731740794781882	0.2735788633635086
parente#n	0.20373395681488551	0.1968012836839695	0.34085153739632984	0.12981208304774644	0.12880113905706886
parentela#n	0.39945905720028724	0.11706876043048128	0.12942584899594795	0.15922995024538286	0.19481638312790064
parentesi#n	0.14894904318244992	0.16512431770734326	0.2969861802114506	0.1880330141089281	0.20090744478982822
parere#n	0.3233860162234126	0.1829958207643921	0.11273772638426802	0.17233345229164954	0.20854698433627766
parere#v	0.19026092312082557	0.222135385498124	0.1811411516472438	0.22304028294799108	0.18342225678581559
parete#n	0.08470527366421915	0.21593829659628894	0.1986074048986281	0.30564851453425684	0.19510051030660677
pari#n	0.3655766325989671	0.19293011649290112	0.09402793705748998	0.18710893803094172	0.16035637581970003
paribas#n	0.20513192860779375	0.1011764631811181	0.11461353771826575	0.15748412803567424	0.4215939424571481
parigi#n	0.12950913765053684	0.21393134719887527	0.15017755499622243	0.23165184773444594	0.2747301124199197
parigino#a	0.17482612957168303	0.1615882464299522	0.09323226775533104	0.32768778216570715	0.24266557407732656
parigino#n	0.08609567072636226	0.0	0.13551844453648634	0.3194316888051868	0.4589541959319646
parigino#v	0.06086872625911455	0.3472220322772246	0.029226333598939464	0.37157606689236283	0.19110684097235875
pario#a	0.24747036686234336	0.23614741141288006	0.12580231930628666	0.20546126498045442	0.18511863743803553
parioli#n	0.305893940805441	0.11154079222803136	0.19037765382499441	0.27652602668243853	0.11566158645909456
paris#n	0.22771729542652988	0.1263466165216941	0.08223475637312738	0.33192590350065687	0.2317754281779919
parisi#n	0.3849890602944759	0.10173870958746742	0.13989440587027174	0.1590923336756163	0.21428549057216859
paritario#a	0.3194093239707392	0.14608147224908255	0.19324605567009506	0.13373135082822615	0.2075317972818571
paritetico#a	0.13582176758309966	0.11177956419406851	0.1503842925807407	0.3127627405945137	0.2892516350475774
park#n	0.17955227925625755	0.16697678539832556	0.3032613101609015	0.19196848059504693	0.15824114458946842
parkinson#n	0.059312816592025155	0.0819030933632986	0.5061443539192694	0.18565270950859822	0.16698702661680873
parlamentare#a	0.30855684897238556	0.18040516437653817	0.11915470062249986	0.18880318355937434	0.203080102469202
parlamentare#n	0.30054937104562296	0.14722969096759633	0.10812008773779776	0.23601046827149486	0.20809038197748808
parlamenti#n	0.1433060754315887	0.21729614239796238	0.232450395494596	0.19278618963558308	0.21416119704026984
parlamento#n	0.28944126785111496	0.2017602429101454	0.11104043751528936	0.1722105464400302	0.22554750528342005
parlare#n	0.20554845034074332	0.1354962607515573	0.1924061982914121	0.23538533846764298	0.23116375214864424
parlare#v	0.21904349533207976	0.18736826697631304	0.16416630651978667	0.22005903732975482	0.2093628938420656
parlato#a	0.2138359721495732	0.2175436949914368	0.15000047114869522	0.21692942850922078	0.201690433201074
parma#n	0.15948973137426303	0.1929286558317722	0.13371423812488697	0.2970387173214894	0.21682865734758824
parodia#n	0.10189868565406322	0.20834670350941437	0.1561261695005196	0.3611655197109596	0.17246292162504306
parola#n	0.19979454741461686	0.19393025370321015	0.1549133138986449	0.23025207237016715	0.22110981261336096
parolaccia#n	0.2612615759167623	0.10417620550416244	0.12376386776128047	0.2257284967047089	0.285069854113086
parole#n	0.28279346641357833	0.17315962870698615	0.10940354129990586	0.20561994599067815	0.22902341758885136
parolo#n	0.1303553554772266	0.21686213251925768	0.17442161668452516	0.29835948547805535	0.18000140984093532
parquet#n	0.10383034265286595	0.1345830940701105	0.24236607867324203	0.21130336459722157	0.30791712000655985
parrocchia#n	0.2277124207844622	0.12790702458585443	0.32145303754448357	0.16469023622383488	0.1582372808613649
parrocchiale#a	0.2528884669576483	0.10943022391638234	0.16376142700201543	0.27381259271285996	0.20010728941109399
parroco#n	0.2776498906410785	0.184589272829667	0.21211408309160498	0.136801095769564	0.18884565766808561
parrucchiere#n	0.19831014912857847	0.17934065157856052	0.14818066004410937	0.22983943751231856	0.2443291017364331
part#n	0.2924724739767644	0.09457301446059084	0.22436822782723412	0.17869453975085667	0.20989174398455404
parte#n	0.19933877101048014	0.21611534148124367	0.1652660507689736	0.21847030449907157	0.20080953224023101
partecipante#a	0.0831416240474896	0.25820701578011057	0.08323548134653966	0.2760845073414706	0.2993313714843897
partecipante#n	0.20632475810706774	0.11263512006778947	0.10162887637138092	0.3081777209188013	0.2712335245349605
partecipare#a	0.31825624957580934	0.22236793005803338	0.1245246237189526	0.13222735652143358	0.2026238401257712
partecipare#n	0.2872393005377737	0.22606055402545452	0.08917919981435149	0.18308605588935958	0.21443488973306074
partecipare#v	0.18851906740734742	0.1788586378296124	0.1813735769177831	0.21265303410113484	0.2385956837441223
partecipazione#n	0.20186577445359585	0.2066371530777794	0.1336310081649741	0.23144451562816362	0.22642154867548692
partecipe#a	0.3554610011348223	0.139523219854973	0.1624748033472094	0.11082156378850813	0.23171941187448714
partenopeo#a	0.21457482939989928	0.16336889132386553	0.09306582363563141	0.28836657658589526	0.24062387905470864
partenza#n	0.1239771294803245	0.24006348562620616	0.18180131429021226	0.26785506932406067	0.18630300127919652
particella#n	0.05068129033617566	0.34026155705154887	0.1486440146231791	0.2114643479974648	0.2489487899916315
particolar#a	0.20526649826204374	0.2051659690054565	0.24320412925151255	0.18854579664030746	0.1578176068406798
particolare#a	0.1661359496068748	0.20276735632751397	0.14809130420713862	0.22767374199220733	0.25533164786626533
particolare#n	0.2000548003963203	0.2155263659414508	0.17211109877880063	0.20427279238294505	0.2080349425004834
particolare#v	0.3095704134352043	0.25465541748166276	0.13543621794062477	0.13830217277705956	0.1620357783654485
particolarmente#r	0.16185620324257782	0.2693835536004346	0.17672693799586894	0.18350718612758773	0.20852611903353083
partigiano#a	0.08545775065036544	0.21676034476081005	0.37568165982473917	0.10167067610548138	0.22042956865860405
partigiano#n	0.23093639282741465	0.20576051828303887	0.1342533890332782	0.1418705691758897	0.2871791306803784
partire#v	0.17374742466737908	0.2194106985134485	0.17432316581397447	0.2097006179873724	0.22281809301782565
partita#n	0.1326110272973945	0.17825946735014794	0.16583552248177624	0.2875509363806947	0.23574304648998673
partitella#n	0.02794852873353149	0.5791240662876107	0.09563600990955784	0.05424981750522987	0.24304157756407
partito#n	0.23171125118211566	0.20069472058947344	0.11269397960886707	0.221764737961551	0.23313531065799287
partner#n	0.20290831149485075	0.183130807859488	0.14361212381097613	0.245771814233056	0.224576942601629
partners#n	0.23304131549065749	0.21057388060296947	0.06756879081267264	0.3210514420325025	0.16776457106119796
partnership#n	0.13391890745918167	0.25242825458754026	0.09627462557245428	0.21560295676881083	0.301775255612013
parto#n	0.2644677602475514	0.2199611850741624	0.11275283036619678	0.1758135914847972	0.22700463282729225
partorire#v	0.22339917539689844	0.1741438804025396	0.23503678756744167	0.20936995167158617	0.15805020496153405
party#n	0.13095477829942748	0.13465389463562913	0.11959245080613493	0.3890040952203102	0.2257947810384983
parziale#a	0.2124020674204031	0.22706511971346202	0.19469300898144598	0.1473534648357436	0.21848633904894524
parziale#n	0.05976838742658665	0.15051330317080222	0.09481188526548807	0.21633165839174343	0.4785747657453797
parzialmente#r	0.24637783536171448	0.2561717350149291	0.15564951229167232	0.16960201920228404	0.17219889812940004
pas#n	0.33413830878089945	0.15407914958062965	0.19851635451214744	0.15377607548623953	0.1594901116400841
pascal#n	0.06855919729201983	0.40531602120556837	0.19418649488319253	0.186799282337029	0.14513900428219015
pascale#n	0.21018892558892843	0.15028485661150545	0.09808198218193606	0.39274894175539155	0.14869529386223856
paschi#n	0.251075001833923	0.3889414604427973	0.053331875543134344	0.044391904371381956	0.2622597578087634
pascolo#n	0.13326135776906933	0.07535568616850556	0.2857177730860129	0.18932948288167387	0.3163357000947383
pasdaran#n	0.10514800069438363	0.35154437816636536	0.15584883195577973	0.29379763923923	0.09366114994424124
pasini#n	0.34805630982379365	0.1479160094138666	0.025566467100835412	0.28237101716794494	0.19609019649355947
pasolini#n	0.053884926358317306	0.20431731958644836	0.13570805188999283	0.29011505673913895	0.31597464542610254
pasqua#n	0.22660494598276693	0.1333779905195826	0.1769243353734823	0.2273895431282874	0.23570318499588067
pasqual#n	0.10926968429648011	0.22593832197463498	0.22343600401398034	0.22441572230748566	0.21694026740741892
pasquale#n	0.18506168588117025	0.1028645612798351	0.34181540299055313	0.16437870191858897	0.20587964792985256
passaggio#n	0.19995501050010628	0.2078244778157416	0.16860217225786306	0.2083876138077429	0.21523072561854628
